Empl_ID,Charge Code,PLC,Desc,Name
316,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,316
326,612109.00.BP8.7401BP81000S.AQ,MPLP,AIMS TRANSITION SUPPORT,326
383,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,383
372,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,372
384,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,384
385,612109.00.BP8.7401BP81000S.AQ,MPLP,AIMS TRANSITION SUPPORT,385
340,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,340
349,612109.00.BP8.7401BP81000S.AQ,MPLP,AIMS TRANSITION SUPPORT,349
428,612109.00.BP8.7401BP81000S.AQ,MPMP,AIMS TRANSITION SUPPORT,428
454,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,454
415,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,415
115,612109.00.BP8.7401BP81000S.AQ,MCDP,AIMS TRANSITION SUPPORT,115
425,612109.00.BP8.7401BP81000S.AQ,MEBP,AIMS TRANSITION SUPPORT,425
175,612109.00.BP8.7401BP81000S.AQ,MEOP,AIMS TRANSITION SUPPORT,175
480,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,480
508,612109.00.BP8.7401BP81000S.AQ,MEXP,AIMS TRANSITION SUPPORT,508
529,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,529
534,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,534
568,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,568
264,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,264
625,612109.00.BP8.7401BP81000S.AQ,MPUP,AIMS TRANSITION SUPPORT,625
366,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,366
638,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,638
639,612109.00.BP8.7401BP81000S.AQ,MPLP,AIMS TRANSITION SUPPORT,639
636,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,636
643,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,643
509,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,509
510,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,510
609,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,609
586,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,586
593,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,593
597,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,597
539,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,539
542,612109.00.BP8.7401BP81000S.AQ,MCIP,AIMS TRANSITION SUPPORT,542
543,612109.00.BP8.7401BP81000S.AQ,MCCP,AIMS TRANSITION SUPPORT,543
648,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,648
498,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,498
617,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,617
623,612109.00.BP8.7401BP81000S.AQ,MECP,AIMS TRANSITION SUPPORT,623
35,612109.00.BP8.7401BP81000S.AQ,MEAP,AIMS TRANSITION SUPPORT,35
181,612109.00.BP8.7401BP81100S.AQ,MCDP,MCM Morale Facility,181
161,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,161
153,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,153
151,612109.00.BP8.7401BP81100S.AQ,MCDP,MCM Morale Facility,151
53,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,53
65,612109.00.BP8.7401BP81100S.AQ,MCDP,MCM Morale Facility,65
75,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,75
85,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,85
94,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,94
14,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,14
15,612109.00.BP8.7401BP81100S.AQ,MICP,MCM Morale Facility,15
105,612109.00.BP8.7401BP81100S.AQ,MLYP,MCM Morale Facility,105
103,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,103
17,612109.00.BP8.7401BP81100S.AQ,DIFP,MCM Morale Facility,17
23,612109.00.BP8.7401BP81100S.AQ,MICP,MCM Morale Facility,23
44,612109.00.BP8.7401BP81100S.AQ,MLYP,MCM Morale Facility,44
47,612109.00.BP8.7401BP81100S.AQ,MLYP,MCM Morale Facility,47
114,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,114
116,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,116
120,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,120
127,612109.00.BP8.7401BP81100S.AQ,MLYP,MCM Morale Facility,127
128,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,128
186,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,186
195,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,195
211,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,211
267,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,267
273,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,273
260,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,260
241,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,241
314,612109.00.BP8.7401BP81100S.AQ,MCDP,MCM Morale Facility,314
300,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,300
283,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,283
316,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,316
312,612109.00.BP8.7401BP81100S.AQ,MSAP,MCM Morale Facility,312
326,612109.00.BP8.7401BP81100S.AQ,MPLP,MCM Morale Facility,326
358,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,358
383,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,383
372,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,372
374,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,374
384,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,384
385,612109.00.BP8.7401BP81100S.AQ,MPLP,MCM Morale Facility,385
386,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,386
340,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,340
349,612109.00.BP8.7401BP81100S.AQ,MPLP,MCM Morale Facility,349
325,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,325
424,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,424
454,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,454
415,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,415
388,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,388
115,612109.00.BP8.7401BP81100S.AQ,MCDP,MCM Morale Facility,115
259,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,259
409,612109.00.BP8.7401BP81100S.AQ,MIDP,MCM Morale Facility,409
503,612109.00.BP8.7401BP81100S.AQ,M9MP,MCM Morale Facility,503
506,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,506
507,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,507
508,612109.00.BP8.7401BP81100S.AQ,MEXP,MCM Morale Facility,508
522,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,522
529,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,529
534,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,534
568,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,568
264,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,264
589,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,589
366,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,366
638,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,638
639,612109.00.BP8.7401BP81100S.AQ,MPLP,MCM Morale Facility,639
588,612109.00.BP8.7401BP81100S.AQ,MSAP,MCM Morale Facility,588
636,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,636
643,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,643
509,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,509
510,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,510
512,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,512
609,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,609
586,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,586
593,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,593
597,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,597
539,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,539
542,612109.00.BP8.7401BP81100S.AQ,MCIP,MCM Morale Facility,542
543,612109.00.BP8.7401BP81100S.AQ,MCCP,MCM Morale Facility,543
548,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,548
612,612109.00.BP8.7401BP81100S.AQ,M9MP,MCM Morale Facility,612
611,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,611
648,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,648
618,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,618
501,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,501
499,612109.00.BP8.7401BP81100S.AQ,MMHP,MCM Morale Facility,499
500,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,500
481,612109.00.BP8.7401BP81100S.AQ,MSAP,MCM Morale Facility,481
482,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,482
484,612109.00.BP8.7401BP81100S.AQ,MIDP,MCM Morale Facility,484
493,612109.00.BP8.7401BP81100S.AQ,MMGP,MCM Morale Facility,493
498,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,498
617,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,617
623,612109.00.BP8.7401BP81100S.AQ,MECP,MCM Morale Facility,623
17,612109.00.BP8.7402BP80100S.AQ,DIFP,SP BLDG 68 EDM Replace,17
260,612109.00.BP8.7402BP80200S.AQ,MMGP,SP MIG FIRE PANEL MXL-XLS,260
269,612109.00.BP8.7402BP80200S.AQ,SMGP,SP MIG FIRE PANEL MXL-XLS,269
309,612109.00.BP8.7402BP80200S.AQ,SMGP,SP MIG FIRE PANEL MXL-XLS,309
397,612109.00.BP8.7402BP80200S.AQ,SMGP,SP MIG FIRE PANEL MXL-XLS,397
259,612109.00.BP8.7402BP80200S.AQ,MMGP,SP MIG FIRE PANEL MXL-XLS,259
589,612109.00.BP8.7402BP80200S.AQ,MMGP,SP MIG FIRE PANEL MXL-XLS,589
501,612109.00.BP8.7402BP80200S.AQ,MMGP,SP MIG FIRE PANEL MXL-XLS,501
493,612109.00.BP8.7402BP80200S.AQ,MMGP,SP MIG FIRE PANEL MXL-XLS,493
303,612109.00.BP8.7403BP80200S.AQ,PBGP,PAL WASTE HEAT GWR-BIOLAB,303
186,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,186
384,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,384
508,612109.00.BP8.8101BP80200S.AQ,MEXP,PROJECT INITIATION,508
638,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,638
643,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,643
609,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,609
593,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,593
597,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,597
648,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,648
498,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,498
617,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,617
623,612109.00.BP8.8101BP80200S.AQ,MECP,PROJECT INITIATION,623
17,612109.00.BP8.8101BP80700S.AQ,DIFP,PROJECT PLAN & CONTROLS,17
125,612109.00.BP8.8306BP80100S.AQ,SPKP,SP SATCOM EXPANSION,125
415,612109.00.BP8.8306BP80100S.AQ,SCCP,SP SATCOM EXPANSION,415
159,612109.00.BP8.3202BP80100S.AQ,MKHP,FIELD SUPPORT MANAGEMENT,159
159,612109.00.BP8.3202BP80100S.AQ,DKHP,FIELD SUPPORT MANAGEMENT,159
159,612109.00.BP8.3202BP80100S.AQ,SKHP,FIELD SUPPORT MANAGEMENT,159
138,612109.00.BP8.3202BP80100S.AQ,MHYP,FIELD SUPPORT MANAGEMENT,138
138,612109.00.BP8.3202BP80100S.AQ,DHYP,FIELD SUPPORT MANAGEMENT,138
70,612109.00.BP8.3202BP80100S.AQ,DVLP,FIELD SUPPORT MANAGEMENT,70
76,612109.00.BP8.3202BP80100S.AQ,MFSP,FIELD SUPPORT MANAGEMENT,76
207,612109.00.BP8.3202BP80100S.AQ,MC1P,FIELD SUPPORT MANAGEMENT,207
382,612109.00.BP8.3202BP80100S.AQ,MVDP,FIELD SUPPORT MANAGEMENT,382
270,612109.00.BP8.3202BP80100S.AQ,MVDP,FIELD SUPPORT MANAGEMENT,270
418,612109.00.BP8.3202BP80100S.AQ,MS3P,FIELD SUPPORT MANAGEMENT,418
288,612109.00.BP8.3202BP80100S.AQ,MJVP,FIELD SUPPORT MANAGEMENT,288
480,612109.00.BP8.3202BP80100S.AQ,MFSP,FIELD SUPPORT MANAGEMENT,480
418,612109.00.BP8.3202BP801RQS.AQ,MS3P,FIELD SUP MGMT GERRARD R,418
74,612109.00.BP8.3202BP80200S.AQ,MP9P,FIELD SUPPORT & TRAINING,74
76,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,76
77,612109.00.BP8.3202BP80200S.AQ,MJLP,FIELD SUPPORT & TRAINING,77
77,612109.00.BP8.3202BP80200S.AQ,DJLP,FIELD SUPPORT & TRAINING,77
79,612109.00.BP8.3202BP80200S.AQ,MNQP,FIELD SUPPORT & TRAINING,79
209,612109.00.BP8.3202BP80200S.AQ,MNQP,FIELD SUPPORT & TRAINING,209
289,612109.00.BP8.3202BP80200S.AQ,MGVP,FIELD SUPPORT & TRAINING,289
334,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,334
348,612109.00.BP8.3202BP80200S.AQ,MGVP,FIELD SUPPORT & TRAINING,348
348,612109.00.BP8.3202BP80200S.AQ,TGVP,FIELD SUPPORT & TRAINING,348
370,612109.00.BP8.3202BP80200S.AQ,MGVP,FIELD SUPPORT & TRAINING,370
371,612109.00.BP8.3202BP80200S.AQ,MQ8P,FIELD SUPPORT & TRAINING,371
442,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,442
448,612109.00.BP8.3202BP80200S.AQ,MGVP,FIELD SUPPORT & TRAINING,448
373,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,373
311,612109.00.BP8.3202BP80200S.AQ,MGVP,FIELD SUPPORT & TRAINING,311
465,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,465
641,612109.00.BP8.3202BP80200S.AQ,MK2P,FIELD SUPPORT & TRAINING,641
461,612109.00.BP8.3202BP80200S.AQ,MFSP,FIELD SUPPORT & TRAINING,461
74,612109.00.BP8.3202BP802RAS.AQ,MP9P,FIELD SUP & TRAIN AFTAC R,74
448,612109.00.BP8.3202BP802RAS.AQ,MGVP,FIELD SUP & TRAIN AFTAC R,448
74,612109.00.BP8.3202BP802RCS.AQ,MP9P,FIELD SUP & TRA FROZENP R,74
76,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,76
77,612109.00.BP8.3202BP802RCS.AQ,MJLP,FIELD SUP & TRA FROZENP R,77
79,612109.00.BP8.3202BP802RCS.AQ,MNQP,FIELD SUP & TRA FROZENP R,79
209,612109.00.BP8.3202BP802RCS.AQ,MNQP,FIELD SUP & TRA FROZENP R,209
289,612109.00.BP8.3202BP802RCS.AQ,MGVP,FIELD SUP & TRA FROZENP R,289
334,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,334
370,612109.00.BP8.3202BP802RCS.AQ,MGVP,FIELD SUP & TRA FROZENP R,370
442,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,442
448,612109.00.BP8.3202BP802RCS.AQ,MGVP,FIELD SUP & TRA FROZENP R,448
373,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,373
311,612109.00.BP8.3202BP802RCS.AQ,MGVP,FIELD SUP & TRA FROZENP R,311
480,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,480
520,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,520
525,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,525
465,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,465
461,612109.00.BP8.3202BP802RCS.AQ,MFSP,FIELD SUP & TRA FROZENP R,461
74,612109.00.BP8.3202BP802RHS.AQ,MP9P,FIELD SUP & TRAIN CTBT R,74
348,612109.00.BP8.3202BP802RHS.AQ,TGVP,FIELD SUP & TRAIN CTBT R,348
348,612109.00.BP8.3202BP802RHS.AQ,MGVP,FIELD SUP & TRAIN CTBT R,348
448,612109.00.BP8.3202BP802RHS.AQ,MGVP,FIELD SUP & TRAIN CTBT R,448
74,612109.00.BP8.3202BP802RJS.AQ,MP9P,FIELD SUP & TRA ANSMET R,74
76,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,76
77,612109.00.BP8.3202BP802RJS.AQ,MJLP,FIELD SUP & TRA ANSMET R,77
79,612109.00.BP8.3202BP802RJS.AQ,MNQP,FIELD SUP & TRA ANSMET R,79
209,612109.00.BP8.3202BP802RJS.AQ,MNQP,FIELD SUP & TRA ANSMET R,209
289,612109.00.BP8.3202BP802RJS.AQ,MGVP,FIELD SUP & TRA ANSMET R,289
334,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,334
370,612109.00.BP8.3202BP802RJS.AQ,MGVP,FIELD SUP & TRA ANSMET R,370
442,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,442
448,612109.00.BP8.3202BP802RJS.AQ,MGVP,FIELD SUP & TRA ANSMET R,448
373,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,373
311,612109.00.BP8.3202BP802RJS.AQ,MGVP,FIELD SUP & TRA ANSMET R,311
480,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,480
520,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,520
525,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,525
465,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,465
461,612109.00.BP8.3202BP802RJS.AQ,MFSP,FIELD SUP & TRA ANSMET R,461
273,612109.00.BP8.3202BP80300S.AQ,MCCP,CONTINENTAL FIELD CAMPS,273
454,612109.00.BP8.3202BP80300S.AQ,MCCP,CONTINENTAL FIELD CAMPS,454
636,612109.00.BP8.3202BP80300S.AQ,MCCP,CONTINENTAL FIELD CAMPS,636
181,612109.00.BP8.3202BP803DVS.AQ,MCDP,Dry Valley,181
174,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,174
168,612109.00.BP8.3202BP803DVS.AQ,MJVP,Dry Valley,168
153,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,153
151,612109.00.BP8.3202BP803DVS.AQ,MCDP,Dry Valley,151
56,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,56
76,612109.00.BP8.3202BP803DVS.AQ,MFSP,Dry Valley,76
90,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,90
44,612109.00.BP8.3202BP803DVS.AQ,MLYP,Dry Valley,44
47,612109.00.BP8.3202BP803DVS.AQ,MLYP,Dry Valley,47
114,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,114
120,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,120
127,612109.00.BP8.3202BP803DVS.AQ,MLYP,Dry Valley,127
128,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,128
133,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,133
194,612109.00.BP8.3202BP803DVS.AQ,MGLP,Dry Valley,194
233,612109.00.BP8.3202BP803DVS.AQ,MEBP,Dry Valley,233
273,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,273
246,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,246
314,612109.00.BP8.3202BP803DVS.AQ,MCDP,Dry Valley,314
321,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,321
316,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,316
369,612109.00.BP8.3202BP803DVS.AQ,MGLP,Dry Valley,369
343,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,343
383,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,383
372,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,372
390,612109.00.BP8.3202BP803DVS.AQ,MGLP,Dry Valley,390
340,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,340
344,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,344
454,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,454
415,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,415
414,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,414
192,612109.00.BP8.3202BP803DVS.AQ,MGLP,Dry Valley,192
115,612109.00.BP8.3202BP803DVS.AQ,MCDP,Dry Valley,115
425,612109.00.BP8.3202BP803DVS.AQ,MEBP,Dry Valley,425
520,612109.00.BP8.3202BP803DVS.AQ,MFSP,Dry Valley,520
529,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,529
534,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,534
568,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,568
264,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,264
619,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,619
620,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,620
621,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,621
366,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,366
640,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,640
631,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,631
634,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,634
636,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,636
647,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,647
509,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,509
510,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,510
613,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,613
606,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,606
607,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,607
586,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,586
539,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,539
542,612109.00.BP8.3202BP803DVS.AQ,MCIP,Dry Valley,542
543,612109.00.BP8.3202BP803DVS.AQ,MCCP,Dry Valley,543
494,612109.00.BP8.3202BP803DVS.AQ,MODP,Dry Valley,494
181,612109.00.BP8.3202BP803EHS.AQ,MCDP,LEH,181
174,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,174
153,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,153
151,612109.00.BP8.3202BP803EHS.AQ,MCDP,LEH,151
56,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,56
65,612109.00.BP8.3202BP803EHS.AQ,MCDP,LEH,65
90,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,90
44,612109.00.BP8.3202BP803EHS.AQ,MLYP,LEH,44
47,612109.00.BP8.3202BP803EHS.AQ,MLYP,LEH,47
114,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,114
120,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,120
127,612109.00.BP8.3202BP803EHS.AQ,MLYP,LEH,127
128,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,128
133,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,133
194,612109.00.BP8.3202BP803EHS.AQ,MGLP,LEH,194
233,612109.00.BP8.3202BP803EHS.AQ,MEBP,LEH,233
273,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,273
246,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,246
261,612109.00.BP8.3202BP803EHS.AQ,MDXP,LEH,261
314,612109.00.BP8.3202BP803EHS.AQ,MCDP,LEH,314
321,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,321
316,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,316
369,612109.00.BP8.3202BP803EHS.AQ,MGLP,LEH,369
343,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,343
383,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,383
372,612109.00.BP8.3202BP803EHS.AQ,MCIP,LEH,372
390,612109.00.BP8.3202BP803EHS.AQ,MGLP,LEH,390
340,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,340
344,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,344
454,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,454
415,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,415
414,612109.00.BP8.3202BP803EHS.AQ,MODP,LEH,414
192,612109.00.BP8.3202BP803EHS.AQ,MGLP,LEH,192
115,612109.00.BP8.3202BP803EHS.AQ,MCDP,LEH,115
425,612109.00.BP8.3202BP803EHS.AQ,MEBP,LEH,425
529,612109.00.BP8.3202BP803EHS.AQ,MCIP,LEH,529
534,612109.00.BP8.3202BP803EHS.AQ,MCIP,LEH,534
568,612109.00.BP8.3202BP803EHS.AQ,MCIP,LEH,568
264,612109.00.BP8.3202BP803EHS.AQ,MCCP,LEH,264
